Geneid,ensembl_gene_id,hgnc_symbol
ENSG00000166862.6,ENSG00000166862,CACNG2
ENSG00000167037.18,ENSG00000167037,SGSM1
ENSG00000167065.13,ENSG00000167065,DUSP18
ENSG00000168135.4,ENSG00000168135,KCNJ4
ENSG00000168757.12,ENSG00000168757,TSPY2
ENSG00000169059.12,ENSG00000169059,VCX3A
ENSG00000169164.7,ENSG00000169164,
ENSG00000169446.5,ENSG00000169446,MMGT1
ENSG00000169548.3,ENSG00000169548,ZNF280A
ENSG00000169662.8,ENSG00000169662,BCRP6
ENSG00000169668.11,ENSG00000169668,BCRP2
ENSG00000169789.10,ENSG00000169789,PRY
ENSG00000169800.13,ENSG00000169800,RBMY1F
ENSG00000169807.10,ENSG00000169807,PRY2
ENSG00000169811.8,ENSG00000169811,RBMY1HP
ENSG00000169849.8,ENSG00000169849,TSPY14P
ENSG00000169906.5,ENSG00000169906,S100G
ENSG00000170262.12,ENSG00000170262,MRAP
ENSG00000170638.9,ENSG00000170638,TRABD
ENSG00000170925.3,ENSG00000170925,TEX13B
ENSG00000171004.18,ENSG00000171004,HS6ST2
ENSG00000171054.8,ENSG00000171054,OR13H1
ENSG00000171116.7,ENSG00000171116,HSFX1
ENSG00000171189.17,ENSG00000171189,GRIK1
ENSG00000171405.12,ENSG00000171405,XAGE5
ENSG00000171478.7,ENSG00000171478,SPACA5B
ENSG00000171483.13,ENSG00000171483,SSX6P
ENSG00000171489.10,ENSG00000171489,SPACA5
ENSG00000172186.7,ENSG00000172186,HMGN1P35
ENSG00000172283.10,ENSG00000172283,PRYP4
ENSG00000172288.7,ENSG00000172288,CDY1
ENSG00000172294.7,ENSG00000172294,CSPG4P4Y
ENSG00000172297.7,ENSG00000172297,GOLGA2P3Y
ENSG00000172342.5,ENSG00000172342,CSPG4P3Y
ENSG00000172352.5,ENSG00000172352,CDY1B
ENSG00000172476.4,ENSG00000172476,RAB40A
ENSG00000172912.4,ENSG00000172912,COX6B1P3
ENSG00000172967.7,ENSG00000172967,XKR3
ENSG00000173357.12,ENSG00000173357,
ENSG00000173681.16,ENSG00000173681,BCLAF3
ENSG00000173954.8,ENSG00000173954,SNURFL
ENSG00000174010.9,ENSG00000174010,KLHL15
ENSG00000174016.11,ENSG00000174016,TENT5D
ENSG00000174028.6,ENSG00000174028,FAM3C2
ENSG00000174678.9,ENSG00000174678,FAM47DP
ENSG00000176054.6,ENSG00000176054,RPL23P2
ENSG00000176076.7,ENSG00000176076,KCNE5
ENSG00000176289.4,ENSG00000176289,IDSP1
ENSG00000176318.8,ENSG00000176318,FOXN3P1
ENSG00000176746.6,ENSG00000176746,MAGEB6
ENSG00000176812.7,ENSG00000176812,
ENSG00000176896.8,ENSG00000176896,TCEANC
ENSG00000176970.8,ENSG00000176970,RPL7L1P11
ENSG00000177398.18,ENSG00000177398,UMODL1
ENSG00000177504.10,ENSG00000177504,VCX2
ENSG00000177689.10,ENSG00000177689,MAGEB10
ENSG00000177989.13,ENSG00000177989,ODF3B
ENSG00000177993.3,ENSG00000177993,ZNRF3-AS1
ENSG00000178146.9,ENSG00000178146,
ENSG00000178248.11,ENSG00000178248,FAM230I
ENSG00000178457.3,ENSG00000178457,LINC00314
ENSG00000178556.8,ENSG00000178556,CKS1BP6
ENSG00000178605.13,ENSG00000178605,GTPBP6
ENSG00000179028.4,ENSG00000179028,
ENSG00000179031.8,ENSG00000179031,NSA2P3
ENSG00000179083.6,ENSG00000179083,FAM133A
ENSG00000179101.5,ENSG00000179101,H3P47
ENSG00000179304.16,ENSG00000179304,FAM156B
ENSG00000180150.5,ENSG00000180150,HMGN2P9
ENSG00000180284.5,ENSG00000180284,
ENSG00000180815.14,ENSG00000180815,MAP3K15
ENSG00000181123.8,ENSG00000181123,
ENSG00000181191.11,ENSG00000181191,PJA1
ENSG00000181433.9,ENSG00000181433,SAGE1
ENSG00000181511.5,ENSG00000181511,
ENSG00000181819.14,ENSG00000181819,KCTD9P2
ENSG00000181977.3,ENSG00000181977,PYY3
ENSG00000182351.7,ENSG00000182351,CRIP1P4
ENSG00000182484.15,ENSG00000182484,WASH6P
ENSG00000182518.13,ENSG00000182518,FAM104B
ENSG00000182574.8,ENSG00000182574,
ENSG00000182583.12,ENSG00000182583,VCX
ENSG00000182670.13,ENSG00000182670,TTC3
ENSG00000182707.4,ENSG00000182707,FXYD6P3
ENSG00000182776.4,ENSG00000182776,
ENSG00000182798.10,ENSG00000182798,MAGEB17
ENSG00000182824.7,ENSG00000182824,FAM230E
ENSG00000182841.12,ENSG00000182841,RRP7BP
ENSG00000182888.5,ENSG00000182888,
ENSG00000182912.6,ENSG00000182912,TSPEAR-AS2
ENSG00000183066.14,ENSG00000183066,WBP2NL
ENSG00000183067.5,ENSG00000183067,IGSF5
ENSG00000183146.4,ENSG00000183146,PRORY
ENSG00000183169.6,ENSG00000183169,POM121L1P
ENSG00000183171.5,ENSG00000183171,
ENSG00000183246.6,ENSG00000183246,RIMBP3C
ENSG00000183304.10,ENSG00000183304,FAM9A
ENSG00000183305.13,ENSG00000183305,MAGEA2B
ENSG00000183385.9,ENSG00000183385,TTTY8
ENSG00000183479.12,ENSG00000183479,TREX2
ENSG00000183506.17,ENSG00000183506,PI4KAP2
ENSG00000183535.9,ENSG00000183535,COL18A1-AS1
ENSG00000183570.16,ENSG00000183570,PCBP3
ENSG00000183704.7,ENSG00000183704,SLC9B1P1
ENSG00000183753.10,ENSG00000183753,BPY2
ENSG00000183773.15,ENSG00000183773,AIFM3
ENSG00000183778.17,ENSG00000183778,B3GALT5
ENSG00000183795.8,ENSG00000183795,BPY2B
ENSG00000183822.3,ENSG00000183822,NCF4-AS1
ENSG00000183837.9,ENSG00000183837,PNMA3
ENSG00000183862.5,ENSG00000183862,CNGA2
ENSG00000183878.15,ENSG00000183878,UTY
ENSG00000183911.7,ENSG00000183911,RPL21P132
ENSG00000183963.18,ENSG00000183963,SMTN
ENSG00000183981.8,ENSG00000183981,MAGEA13P
ENSG00000184029.9,ENSG00000184029,DSCR4
ENSG00000184033.13,ENSG00000184033,CTAG1B
ENSG00000184058.14,ENSG00000184058,TBX1
ENSG00000184068.2,ENSG00000184068,SREBF2-AS1
ENSG00000184076.13,ENSG00000184076,UQCR10
ENSG00000184113.9,ENSG00000184113,CLDN5
ENSG00000184205.14,ENSG00000184205,TSPYL2
ENSG00000184274.3,ENSG00000184274,LINC00315
ENSG00000184385.2,ENSG00000184385,UMODL1-AS1
ENSG00000184441.4,ENSG00000184441,
ENSG00000184459.8,ENSG00000184459,BPIFC
ENSG00000184571.13,ENSG00000184571,PIWIL3
ENSG00000184624.4,ENSG00000184624,ZNF72P
ENSG00000184724.5,ENSG00000184724,KRTAP6-1
ENSG00000184844.6,ENSG00000184844,CYCSP45
ENSG00000184911.14,ENSG00000184911,DMRTC1B
ENSG00000185065.6,ENSG00000185065,
ENSG00000185203.12,ENSG00000185203,WASIR1
ENSG00000185275.6,ENSG00000185275,CD24P4
ENSG00000185319.5,ENSG00000185319,SSXP4
ENSG00000185340.15,ENSG00000185340,GAS2L1
ENSG00000185437.13,ENSG00000185437,SH3BGR
ENSG00000185448.10,ENSG00000185448,FAM47A
ENSG00000185515.14,ENSG00000185515,BRCC3
ENSG00000185608.8,ENSG00000185608,MRPL40
ENSG00000185638.9,ENSG00000185638,FTH1P14
ENSG00000185658.13,ENSG00000185658,BRWD1
ENSG00000185700.10,ENSG00000185700,TTTY8B
ENSG00000185808.13,ENSG00000185808,PIGP
ENSG00000185837.3,ENSG00000185837,HDHD5-AS1
ENSG00000185894.8,ENSG00000185894,BPY2C
ENSG00000185903.10,ENSG00000185903,OR11N1P
ENSG00000185915.5,ENSG00000185915,KLHL34
ENSG00000185960.14,ENSG00000185960,SHOX
ENSG00000186288.5,ENSG00000186288,PABPC1L2A
ENSG00000186312.10,ENSG00000186312,CA5BP1
ENSG00000186678.7,ENSG00000186678,
ENSG00000186787.8,ENSG00000186787,SPIN2B
ENSG00000186866.16,ENSG00000186866,POFUT2
ENSG00000186912.6,ENSG00000186912,P2RY4
ENSG00000186924.3,ENSG00000186924,KRTAP22-1
ENSG00000186925.6,ENSG00000186925,KRTAP19-6
ENSG00000186930.4,ENSG00000186930,KRTAP6-2
ENSG00000186951.16,ENSG00000186951,PPARA
ENSG00000186970.4,ENSG00000186970,KRTAP15-1
ENSG00000186971.3,ENSG00000186971,KRTAP13-4
ENSG00000186980.6,ENSG00000186980,KRTAP23-1
ENSG00000187175.5,ENSG00000187175,KRTAP12-1
ENSG00000187191.14,ENSG00000187191,DAZ3
ENSG00000187243.16,ENSG00000187243,MAGED4B
ENSG00000187657.6,ENSG00000187657,TSPY13P
ENSG00000187682.2,ENSG00000187682,ERAS
ENSG00000187766.1,ENSG00000187766,KRTAP10-8
ENSG00000187823.3,ENSG00000187823,RTL4
ENSG00000187860.10,ENSG00000187860,CCDC157
ENSG00000187893.10,ENSG00000187893,CXXC1P1
ENSG00000187905.10,ENSG00000187905,LRRC74B
ENSG00000187979.4,ENSG00000187979,FAM230D
ENSG00000188078.5,ENSG00000188078,
ENSG00000188120.14,ENSG00000188120,DAZ1
ENSG00000188155.11,ENSG00000188155,KRTAP10-6
ENSG00000188263.10,ENSG00000188263,IL17REL
ENSG00000188280.11,ENSG00000188280,FAM230G
ENSG00000188399.5,ENSG00000188399,ANKRD36P1
ENSG00000188408.5,ENSG00000188408,MAGEB5
ENSG00000188459.4,ENSG00000188459,WASF4P
ENSG00000188511.12,ENSG00000188511,C22orf34
ENSG00000188656.8,ENSG00000188656,TSPY7P
ENSG00000189023.10,ENSG00000189023,MAGEB16
ENSG00000189060.5,ENSG00000189060,H1-0
ENSG00000189064.8,ENSG00000189064,GAGE2A
ENSG00000189089.5,ENSG00000189089,RIMKLBP1
ENSG00000189132.6,ENSG00000189132,FAM47B
ENSG00000189145.7,ENSG00000189145,
ENSG00000189169.7,ENSG00000189169,KRTAP10-12
ENSG00000189186.10,ENSG00000189186,DCAF8L2
ENSG00000189252.4,ENSG00000189252,SPANXN3
ENSG00000189269.12,ENSG00000189269,DRICH1
ENSG00000189295.13,ENSG00000189295,ANKRD62P1-PARP4P3
ENSG00000189326.4,ENSG00000189326,SPANXN4
ENSG00000189372.4,ENSG00000189372,
ENSG00000189420.8,ENSG00000189420,ZFP92
ENSG00000196395.7,ENSG00000196395,
ENSG00000196406.4,ENSG00000196406,SPANXD
ENSG00000196440.11,ENSG00000196440,ARMCX4
ENSG00000196564.4,ENSG00000196564,
ENSG00000196632.10,ENSG00000196632,WNK3
ENSG00000196741.5,ENSG00000196741,LINC01560
ENSG00000196933.5,ENSG00000196933,RPS26P11
ENSG00000196970.8,ENSG00000196970,NXF4
ENSG00000196976.7,ENSG00000196976,LAGE3
ENSG00000197038.6,ENSG00000197038,RBMY1A3P
ENSG00000197077.13,ENSG00000197077,KIAA1671
ENSG00000197092.5,ENSG00000197092,GOLGA6L16P
ENSG00000197172.10,ENSG00000197172,MAGEA6
ENSG00000197180.2,ENSG00000197180,
ENSG00000197182.14,ENSG00000197182,MIRLET7BHG
ENSG00000197185.7,ENSG00000197185,SSXP1
ENSG00000197210.7,ENSG00000197210,
ENSG00000197549.9,ENSG00000197549,PRAMENP
ENSG00000197582.5,ENSG00000197582,GPX1P1
ENSG00000197934.8,ENSG00000197934,CYYR1-AS1
ENSG00000198021.7,ENSG00000198021,SPANXA1
ENSG00000198022.6,ENSG00000198022,SAGE2P
ENSG00000198054.12,ENSG00000198054,DSCR8
ENSG00000198088.10,ENSG00000198088,NUP62CL
ENSG00000198205.6,ENSG00000198205,ZXDA
ENSG00000198223.16,ENSG00000198223,CSF2RA
ENSG00000198414.5,ENSG00000198414,TATDN2P1
ENSG00000198445.4,ENSG00000198445,CCT8L2
ENSG00000198455.4,ENSG00000198455,ZXDB
ENSG00000198695.2,ENSG00000198695,MT-ND6
ENSG00000198712.1,ENSG00000198712,MT-CO2
ENSG00000198727.2,ENSG00000198727,MT-CYB
ENSG00000198763.3,ENSG00000198763,MT-ND2
ENSG00000198786.2,ENSG00000198786,MT-ND5
ENSG00000198798.5,ENSG00000198798,MAGEB3
ENSG00000198804.2,ENSG00000198804,MT-CO1
ENSG00000198814.12,ENSG00000198814,GK
ENSG00000198832.10,ENSG00000198832,SELENOM
ENSG00000198840.2,ENSG00000198840,MT-ND3
ENSG00000198886.2,ENSG00000198886,MT-ND4
ENSG00000198888.2,ENSG00000198888,MT-ND1
ENSG00000198899.2,ENSG00000198899,MT-ATP6
ENSG00000198938.2,ENSG00000198938,MT-CO3
ENSG00000199001.1,ENSG00000199001,MIR448
ENSG00000199051.3,ENSG00000199051,MIR361
ENSG00000199132.1,ENSG00000199132,MIR450A1
ENSG00000199168.3,ENSG00000199168,MIR374A
ENSG00000199226.1,ENSG00000199226,RNU6-50P
ENSG00000199248.1,ENSG00000199248,RNU6-28P
ENSG00000199410.1,ENSG00000199410,
ENSG00000199422.1,ENSG00000199422,VTRNA3-1P
ENSG00000199424.1,ENSG00000199424,
ENSG00000199515.1,ENSG00000199515,
ENSG00000199564.1,ENSG00000199564,RNA5SP502
ENSG00000199567.1,ENSG00000199567,
ENSG00000199598.1,ENSG00000199598,RNU6-859P
ENSG00000199601.1,ENSG00000199601,RNU6-562P
ENSG00000199622.1,ENSG00000199622,RN7SKP20
ENSG00000199695.1,ENSG00000199695,RNU6-1128P
ENSG00000199698.1,ENSG00000199698,
ENSG00000199705.1,ENSG00000199705,
ENSG00000199751.1,ENSG00000199751,
ENSG00000199783.1,ENSG00000199783,
ENSG00000199797.1,ENSG00000199797,
ENSG00000199806.1,ENSG00000199806,RNA5SP491
ENSG00000199832.1,ENSG00000199832,
ENSG00000199865.1,ENSG00000199865,RNU6-495P
ENSG00000199878.1,ENSG00000199878,RN7SKP149
ENSG00000199885.1,ENSG00000199885,RNU6-330P
ENSG00000199920.1,ENSG00000199920,RNU4-44P
ENSG00000200057.1,ENSG00000200057,RN7SKP63
ENSG00000200213.1,ENSG00000200213,RNU6-992P
ENSG00000200291.1,ENSG00000200291,
ENSG00000200332.1,ENSG00000200332,
ENSG00000200422.1,ENSG00000200422,
ENSG00000200431.1,ENSG00000200431,RNU4-81P
ENSG00000200436.1,ENSG00000200436,
ENSG00000200443.1,ENSG00000200443,RNU6-1066P
ENSG00000200448.1,ENSG00000200448,
ENSG00000200473.1,ENSG00000200473,RNA5SP507
ENSG00000200566.1,ENSG00000200566,RNU5F-7P
ENSG00000200572.1,ENSG00000200572,
ENSG00000200587.1,ENSG00000200587,RNA5SP514
ENSG00000200620.1,ENSG00000200620,
ENSG00000200635.1,ENSG00000200635,
ENSG00000200683.1,ENSG00000200683,RNU6-379P
ENSG00000200702.1,ENSG00000200702,
ENSG00000200792.1,ENSG00000200792,SNORA80A
ENSG00000200852.1,ENSG00000200852,RNA5SP499
ENSG00000200871.1,ENSG00000200871,RNU6-810P
ENSG00000200906.1,ENSG00000200906,RNU6-854P
ENSG00000200976.1,ENSG00000200976,
ENSG00000200985.1,ENSG00000200985,RNA5SP493
ENSG00000201000.1,ENSG00000201000,RNA5SP516
ENSG00000201078.1,ENSG00000201078,RN7SKP214
ENSG00000201095.1,ENSG00000201095,RNU6-266P
ENSG00000201209.1,ENSG00000201209,
ENSG00000201271.1,ENSG00000201271,RNU1-112P
ENSG00000201285.1,ENSG00000201285,RNA5SP524
ENSG00000201341.1,ENSG00000201341,RNU6-421P
ENSG00000201356.1,ENSG00000201356,RNA5SP500
ENSG00000201377.1,ENSG00000201377,RNY4P23
ENSG00000201392.1,ENSG00000201392,RNU6-1078P
ENSG00000201407.1,ENSG00000201407,
ENSG00000201420.1,ENSG00000201420,RNA5SP512
ENSG00000201440.1,ENSG00000201440,RNA5SP515
ENSG00000201443.1,ENSG00000201443,RNU6-309P
ENSG00000201447.1,ENSG00000201447,RNA5SP509
ENSG00000201467.1,ENSG00000201467,
ENSG00000201517.1,ENSG00000201517,RNU6-707P
ENSG00000201518.1,ENSG00000201518,RNA5SP513
ENSG00000201567.1,ENSG00000201567,RNA5SP510
ENSG00000201592.1,ENSG00000201592,
ENSG00000201594.1,ENSG00000201594,RNA5SP517
ENSG00000201618.1,ENSG00000201618,RNA5SP505
ENSG00000201659.1,ENSG00000201659,RNU12-2P
ENSG00000201660.1,ENSG00000201660,
ENSG00000201666.1,ENSG00000201666,
ENSG00000201674.2,ENSG00000201674,
ENSG00000201826.1,ENSG00000201826,RNU6-867P
ENSG00000201882.1,ENSG00000201882,
ENSG00000201912.1,ENSG00000201912,RN7SKP189
ENSG00000201916.1,ENSG00000201916,
ENSG00000201984.1,ENSG00000201984,
ENSG00000202019.1,ENSG00000202019,
ENSG00000202024.1,ENSG00000202024,RNU6-934P
ENSG00000202051.1,ENSG00000202051,RNU6-382P
ENSG00000202058.1,ENSG00000202058,RN7SKP80
ENSG00000202144.1,ENSG00000202144,
ENSG00000202183.1,ENSG00000202183,
ENSG00000202199.1,ENSG00000202199,RNU1-115P
ENSG00000202231.1,ENSG00000202231,
ENSG00000202239.1,ENSG00000202239,RNU6-396P
ENSG00000202272.1,ENSG00000202272,
ENSG00000202279.1,ENSG00000202279,
ENSG00000202304.1,ENSG00000202304,RNU6-1130P
ENSG00000202407.1,ENSG00000202407,
ENSG00000202410.1,ENSG00000202410,
ENSG00000202469.1,ENSG00000202469,
ENSG00000202473.1,ENSG00000202473,RN7SKP81
ENSG00000202495.1,ENSG00000202495,
ENSG00000202566.4,ENSG00000202566,MIR421
ENSG00000203262.3,ENSG00000203262,
ENSG00000203280.4,ENSG00000203280,KIAA1671-AS1
ENSG00000203397.2,ENSG00000203397,
ENSG00000203402.2,ENSG00000203402,
ENSG00000203416.3,ENSG00000203416,FAM32BP
ENSG00000203527.2,ENSG00000203527,SCUBE1-AS1
ENSG00000203588.3,ENSG00000203588,IGBP1-AS1
ENSG00000203870.5,ENSG00000203870,SMIM9
ENSG00000203950.6,ENSG00000203950,RTL8A
ENSG00000203952.9,ENSG00000203952,CCDC160
ENSG00000204025.7,ENSG00000204025,TRPC5OS
ENSG00000204053.6,ENSG00000204053,MYCLP1
ENSG00000204071.10,ENSG00000204071,TCEAL6
ENSG00000204072.3,ENSG00000204072,ARMCX7P
ENSG00000204086.4,ENSG00000204086,RPA4
ENSG00000204113.6,ENSG00000204113,BMP2KL
ENSG00000204116.11,ENSG00000204116,CHIC1
ENSG00000204118.2,ENSG00000204118,NAP1L6P
ENSG00000204131.9,ENSG00000204131,NHSL2
ENSG00000204279.7,ENSG00000204279,PAGE3
ENSG00000204368.6,ENSG00000204368,
ENSG00000204382.11,ENSG00000204382,XAGE1B
ENSG00000204620.3,ENSG00000204620,
ENSG00000204648.11,ENSG00000204648,SSX9P
ENSG00000204904.7,ENSG00000204904,LINC01545
ENSG00000204915.3,ENSG00000204915,
ENSG00000205439.10,ENSG00000205439,KRTAP12-3
ENSG00000205445.3,ENSG00000205445,KRTAP10-2
ENSG00000205916.11,ENSG00000205916,DAZ4
ENSG00000205936.3,ENSG00000205936,PPP1R12BP2
ENSG00000205944.11,ENSG00000205944,DAZ2
ENSG00000206028.1,ENSG00000206028,
ENSG00000206062.4,ENSG00000206062,
ENSG00000206066.3,ENSG00000206066,IGLL3P
ENSG00000206069.6,ENSG00000206069,TMEM211
ENSG00000206090.4,ENSG00000206090,
ENSG00000206102.2,ENSG00000206102,KRTAP19-8
ENSG00000206104.2,ENSG00000206104,KRTAP20-3
ENSG00000206105.2,ENSG00000206105,KRTAP20-4
ENSG00000206106.2,ENSG00000206106,KRTAP22-2
ENSG00000206107.2,ENSG00000206107,KRTAP27-1
ENSG00000206142.9,ENSG00000206142,FAM230H
ENSG00000206145.8,ENSG00000206145,P2RX6P
ENSG00000206615.1,ENSG00000206615,RNU6-338P
ENSG00000206622.1,ENSG00000206622,SNORA69
ENSG00000206639.1,ENSG00000206639,
ENSG00000206646.1,ENSG00000206646,
ENSG00000206663.1,ENSG00000206663,
ENSG00000206677.2,ENSG00000206677,
ENSG00000206685.1,ENSG00000206685,RNU6-1189P
ENSG00000206693.1,ENSG00000206693,SNORA56
ENSG00000206716.1,ENSG00000206716,RNU6-133P
ENSG00000206723.1,ENSG00000206723,RNU6-1056P
ENSG00000206733.1,ENSG00000206733,RNU6-641P
ENSG00000206739.1,ENSG00000206739,
ENSG00000206747.1,ENSG00000206747,RNU6-245P
ENSG00000206752.1,ENSG00000206752,RNU6-1323P
ENSG00000206765.1,ENSG00000206765,RNU6-203P
ENSG00000206792.1,ENSG00000206792,
ENSG00000206795.1,ENSG00000206795,
ENSG00000206802.1,ENSG00000206802,RNU6-926P
ENSG00000206813.1,ENSG00000206813,
ENSG00000206826.1,ENSG00000206826,RNU6-974P
ENSG00000206841.1,ENSG00000206841,RNU6-409P
ENSG00000206844.1,ENSG00000206844,
ENSG00000206862.1,ENSG00000206862,
ENSG00000206864.1,ENSG00000206864,RNU6-207P
ENSG00000206896.1,ENSG00000206896,RNU6-1124P
ENSG00000206900.1,ENSG00000206900,RNU6-98P
ENSG00000206936.1,ENSG00000206936,RNU4-52P
ENSG00000206948.1,ENSG00000206948,SNORA36A
ENSG00000206979.1,ENSG00000206979,SNORD61
ENSG00000206983.1,ENSG00000206983,RNU6-49P
ENSG00000207025.1,ENSG00000207025,
ENSG00000207033.1,ENSG00000207033,RNU6-154P
ENSG00000207041.1,ENSG00000207041,RNU6-3P
ENSG00000207081.1,ENSG00000207081,RNU6-616P
ENSG00000207098.1,ENSG00000207098,
ENSG00000207100.1,ENSG00000207100,
ENSG00000207104.1,ENSG00000207104,RNU6-434P
ENSG00000207122.1,ENSG00000207122,RNU6-591P
ENSG00000207146.1,ENSG00000207146,
ENSG00000207147.1,ENSG00000207147,
ENSG00000207151.1,ENSG00000207151,
ENSG00000207165.1,ENSG00000207165,SNORA70
ENSG00000207175.1,ENSG00000207175,RNU1-67P
ENSG00000207202.1,ENSG00000207202,RNU6-800P
ENSG00000207220.1,ENSG00000207220,RNU1-57P
ENSG00000207227.1,ENSG00000207227,RNU6-900P
ENSG00000207291.1,ENSG00000207291,RNU6-30P
ENSG00000207320.1,ENSG00000207320,
ENSG00000207332.1,ENSG00000207332,RNU6-146P
ENSG00000207343.1,ENSG00000207343,RNU6-225P
ENSG00000207363.1,ENSG00000207363,
ENSG00000207367.1,ENSG00000207367,RNU6-29P
ENSG00000207408.1,ENSG00000207408,
ENSG00000207416.1,ENSG00000207416,
ENSG00000207426.1,ENSG00000207426,
ENSG00000207435.1,ENSG00000207435,RNU6-114P
ENSG00000207455.1,ENSG00000207455,RNU6-331P
ENSG00000207457.1,ENSG00000207457,RNU6-476P
ENSG00000207486.1,ENSG00000207486,RNU6-1044P
ENSG00000207503.1,ENSG00000207503,
ENSG00000207515.1,ENSG00000207515,RNU6-555P
ENSG00000207575.1,ENSG00000207575,MIR649
ENSG00000207589.1,ENSG00000207589,MIR508
ENSG00000207628.3,ENSG00000207628,MIR651
ENSG00000207633.3,ENSG00000207633,MIR505
ENSG00000207641.1,ENSG00000207641,MIR510
ENSG00000207696.1,ENSG00000207696,MIR659
ENSG00000207725.3,ENSG00000207725,MIR222
ENSG00000207731.1,ENSG00000207731,MIR506
ENSG00000207751.3,ENSG00000207751,
ENSG00000207755.3,ENSG00000207755,MIR450A2
ENSG00000207758.1,ENSG00000207758,MIR532
ENSG00000207768.3,ENSG00000207768,MIR188
ENSG00000207780.1,ENSG00000207780,MIR648
ENSG00000207784.3,ENSG00000207784,MIR542
ENSG00000207785.1,ENSG00000207785,MIR500A
ENSG00000207800.3,ENSG00000207800,MIR504
ENSG00000207818.1,ENSG00000207818,MIR105-2
ENSG00000207820.1,ENSG00000207820,MIR545
ENSG00000207866.1,ENSG00000207866,MIR514A2
ENSG00000207867.1,ENSG00000207867,MIR514A3
ENSG00000207868.1,ENSG00000207868,MIR514A1
ENSG00000207870.1,ENSG00000207870,MIR221
ENSG00000207871.2,ENSG00000207871,MIR513B
ENSG00000207873.1,ENSG00000207873,MIR513A1
ENSG00000207932.1,ENSG00000207932,MIR33A
ENSG00000207957.1,ENSG00000207957,MIR105-1
ENSG00000207969.1,ENSG00000207969,MIR507
ENSG00000207970.3,ENSG00000207970,MIR660
ENSG00000207984.1,ENSG00000207984,MIR513A2
ENSG00000207995.1,ENSG00000207995,MIR325
ENSG00000208000.1,ENSG00000208000,MIR509-1
ENSG00000208005.1,ENSG00000208005,MIR503
ENSG00000208012.1,ENSG00000208012,MIRLET7F2
ENSG00000208013.3,ENSG00000208013,MIR652
ENSG00000208015.1,ENSG00000208015,MIR362
ENSG00000208023.3,ENSG00000208023,MIR185
ENSG00000208839.1,ENSG00000208839,SNORA35
ENSG00000208883.1,ENSG00000208883,SNORD96B
ENSG00000209082.1,ENSG00000209082,MT-TL1
ENSG00000209480.1,ENSG00000209480,SNORD83B
ENSG00000209482.1,ENSG00000209482,SNORD83A
ENSG00000210049.1,ENSG00000210049,MT-TF
ENSG00000210077.1,ENSG00000210077,MT-TV
ENSG00000210082.2,ENSG00000210082,MT-RNR2
ENSG00000210100.1,ENSG00000210100,MT-TI
ENSG00000210107.1,ENSG00000210107,MT-TQ
ENSG00000210112.1,ENSG00000210112,MT-TM
ENSG00000210117.1,ENSG00000210117,MT-TW
ENSG00000210127.1,ENSG00000210127,MT-TA
ENSG00000210135.1,ENSG00000210135,MT-TN
ENSG00000210140.1,ENSG00000210140,MT-TC
ENSG00000210144.1,ENSG00000210144,MT-TY
ENSG00000210151.2,ENSG00000210151,MT-TS1
ENSG00000210154.1,ENSG00000210154,MT-TD
ENSG00000210156.1,ENSG00000210156,MT-TK
ENSG00000210164.1,ENSG00000210164,MT-TG
ENSG00000210174.1,ENSG00000210174,MT-TR
ENSG00000210176.1,ENSG00000210176,MT-TH
ENSG00000210184.1,ENSG00000210184,MT-TS2
ENSG00000210191.1,ENSG00000210191,MT-TL2
ENSG00000210194.1,ENSG00000210194,MT-TE
ENSG00000210195.2,ENSG00000210195,MT-TT
ENSG00000210196.2,ENSG00000210196,MT-TP
ENSG00000211459.2,ENSG00000211459,MT-RNR1
ENSG00000211538.1,ENSG00000211538,MIR501
ENSG00000211578.3,ENSG00000211578,MIR766
ENSG00000211583.3,ENSG00000211583,MIR767
ENSG00000211590.1,ENSG00000211590,MIR802
ENSG00000211637.2,ENSG00000211637,IGLV4-69
ENSG00000211638.2,ENSG00000211638,IGLV8-61
ENSG00000211639.2,ENSG00000211639,IGLV4-60
ENSG00000211640.4,ENSG00000211640,IGLV6-57
ENSG00000211641.3,ENSG00000211641,IGLV11-55
ENSG00000211642.3,ENSG00000211642,IGLV10-54
ENSG00000211643.2,ENSG00000211643,IGLV5-52
ENSG00000211644.3,ENSG00000211644,IGLV1-51
ENSG00000211645.2,ENSG00000211645,IGLV1-50
ENSG00000211647.1,ENSG00000211647,IGLV5-48
ENSG00000211648.2,ENSG00000211648,IGLV1-47
ENSG00000211649.3,ENSG00000211649,IGLV7-46
ENSG00000211650.2,ENSG00000211650,IGLV5-45
ENSG00000211651.3,ENSG00000211651,IGLV1-44
ENSG00000211652.2,ENSG00000211652,IGLV7-43
ENSG00000211653.2,ENSG00000211653,IGLV1-40
ENSG00000211654.2,ENSG00000211654,IGLV5-37
ENSG00000211655.3,ENSG00000211655,IGLV1-36
ENSG00000211656.3,ENSG00000211656,IGLV2-33
ENSG00000211657.3,ENSG00000211657,IGLV3-32
ENSG00000211658.2,ENSG00000211658,IGLV3-27
ENSG00000211659.2,ENSG00000211659,IGLV3-25
ENSG00000211660.3,ENSG00000211660,IGLV2-23
ENSG00000211661.2,ENSG00000211661,IGLV3-22
ENSG00000211662.2,ENSG00000211662,IGLV3-21
ENSG00000211663.2,ENSG00000211663,IGLV3-19
